flow_id,entry_id,classification,member_index,paragraph_id,stable_ref,canonical_length,display_joiner,speech_run_policy,suppress_next_leading_ranges
FLOW.T12.P002-P003.8_e001,ldc_t12_1919_03_18_e001,inherited_dash_continuation,0,ldc_t12_1919_03_18_e001_p002,LDC.T12.1919-03-18.E001.P002,52,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P002-P003.8_e001,ldc_t12_1919_03_18_e001,inherited_dash_continuation,1,ldc_t12_1919_03_18_e001_p003,LDC.T12.1919-03-18.E001.P003,139,,,[]
FLOW.T12.P018-P019.6_e001,ldc_t12_1919_05_16_e001,inherited_dash_continuation,0,ldc_t12_1919_05_16_e001_p018,LDC.T12.1919-05-16.E001.P018,125,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P018-P019.6_e001,ldc_t12_1919_05_16_e001,inherited_dash_continuation,1,ldc_t12_1919_05_16_e001_p019,LDC.T12.1919-05-16.E001.P019,98,,,[]
FLOW.T12.P014-P015.2_e001,ldc_t12_1919_05_22_e001,inherited_dash_continuation,0,ldc_t12_1919_05_22_e001_p014,LDC.T12.1919-05-22.E001.P014,286,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P014-P015.2_e001,ldc_t12_1919_05_22_e001,inherited_dash_continuation,1,ldc_t12_1919_05_22_e001_p015,LDC.T12.1919-05-22.E001.P015,183,,,[]
FLOW.T12.P007-P008.4_e001,ldc_t12_1919_05_24_e001,inherited_dash_continuation,0,ldc_t12_1919_05_24_e001_p007,LDC.T12.1919-05-24.E001.P007,80,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P007-P008.4_e001,ldc_t12_1919_05_24_e001,inherited_dash_continuation,1,ldc_t12_1919_05_24_e001_p008,LDC.T12.1919-05-24.E001.P008,95,,,[]
FLOW.T12.P006-P007.4_e001,ldc_t12_1920_01_24_e001,inherited_dash_continuation,0,ldc_t12_1920_01_24_e001_p006,LDC.T12.1920-01-24.E001.P006,234,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P006-P007.4_e001,ldc_t12_1920_01_24_e001,inherited_dash_continuation,1,ldc_t12_1920_01_24_e001_p007,LDC.T12.1920-01-24.E001.P007,98,,,[]
FLOW.T12.P011-P012.2_e001,ldc_t12_1920_09_02_e001,inherited_dash_continuation,0,ldc_t12_1920_09_02_e001_p011,LDC.T12.1920-09-02.E001.P011,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P011-P012.2_e001,ldc_t12_1920_09_02_e001,inherited_dash_continuation,1,ldc_t12_1920_09_02_e001_p012,LDC.T12.1920-09-02.E001.P012,93,,,[]
FLOW.T12.P003-P004.5_e001,ldc_t12_1920_11_15_e001,inherited_dash_continuation,0,ldc_t12_1920_11_15_e001_p003,LDC.T12.1920-11-15.E001.P003,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P003-P004.5_e001,ldc_t12_1920_11_15_e001,inherited_dash_continuation,1,ldc_t12_1920_11_15_e001_p004,LDC.T12.1920-11-15.E001.P004,109,,,[]
FLOW.T12.P013-P014.8_e001,ldc_t12_1920_11_28_e001,inherited_dash_continuation,0,ldc_t12_1920_11_28_e001_p013,LDC.T12.1920-11-28.E001.P013,134,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P013-P014.8_e001,ldc_t12_1920_11_28_e001,inherited_dash_continuation,1,ldc_t12_1920_11_28_e001_p014,LDC.T12.1920-11-28.E001.P014,135,,,[]
FLOW.T12.P014-P016.5_e001,ldc_t12_1920_12_25_e001,inherited_dash_continuation,0,ldc_t12_1920_12_25_e001_p014,LDC.T12.1920-12-25.E001.P014,160,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P014-P016.5_e001,ldc_t12_1920_12_25_e001,inherited_dash_continuation,1,ldc_t12_1920_12_25_e001_p015,LDC.T12.1920-12-25.E001.P015,170,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P014-P016.5_e001,ldc_t12_1920_12_25_e001,inherited_dash_continuation,2,ldc_t12_1920_12_25_e001_p016,LDC.T12.1920-12-25.E001.P016,225,,,[]
FLOW.T12.P002-P003.0_e001,ldc_t12_1921_01_10_e001,inherited_dash_continuation,0,ldc_t12_1921_01_10_e001_p002,LDC.T12.1921-01-10.E001.P002,150,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P002-P003.0_e001,ldc_t12_1921_01_10_e001,inherited_dash_continuation,1,ldc_t12_1921_01_10_e001_p003,LDC.T12.1921-01-10.E001.P003,73,,,[]
FLOW.T12.P013-P014.0_e001,ldc_t12_1921_01_10_e001,inherited_dash_continuation,0,ldc_t12_1921_01_10_e001_p013,LDC.T12.1921-01-10.E001.P013,29,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P013-P014.0_e001,ldc_t12_1921_01_10_e001,inherited_dash_continuation,1,ldc_t12_1921_01_10_e001_p014,LDC.T12.1921-01-10.E001.P014,116,,,[]
FLOW.T12.P004-P005.7_e001,ldc_t12_1921_01_17_e001,inherited_dash_continuation,0,ldc_t12_1921_01_17_e001_p004,LDC.T12.1921-01-17.E001.P004,100,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P004-P005.7_e001,ldc_t12_1921_01_17_e001,inherited_dash_continuation,1,ldc_t12_1921_01_17_e001_p005,LDC.T12.1921-01-17.E001.P005,249,,,[]
FLOW.T12.P007-P008.6_e001,ldc_t12_1921_04_26_e001,inherited_dash_continuation,0,ldc_t12_1921_04_26_e001_p007,LDC.T12.1921-04-26.E001.P007,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T12.P007-P008.6_e001,ldc_t12_1921_04_26_e001,inherited_dash_continuation,1,ldc_t12_1921_04_26_e001_p008,LDC.T12.1921-04-26.E001.P008,38,,,[]
FLOW.T13.P002-P003..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P002,LDC.T13.E0001.P002,67,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P002-P003..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P003,LDC.T13.E0001.P003,110,,,[]
FLOW.T13.P011-P013..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P011,LDC.T13.E0001.P011,136,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P011-P013..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P012,LDC.T13.E0001.P012,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P011-P013..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P013,LDC.T13.E0001.P013,31,,,[]
FLOW.T13.P014-P017..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P014,LDC.T13.E0001.P014,64,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P014-P017..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P015,LDC.T13.E0001.P015,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P014-P017..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P016,LDC.T13.E0001.P016,34,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P014-P017..E0001,LDC.T13.E0001,inherited_dash_continuation,3,LDC.T13.E0001.P017,LDC.T13.E0001.P017,40,,,[]
FLOW.T13.P019-P022..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P019,LDC.T13.E0001.P019,177,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P019-P022..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P020,LDC.T13.E0001.P020,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P019-P022..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P021,LDC.T13.E0001.P021,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P019-P022..E0001,LDC.T13.E0001,inherited_dash_continuation,3,LDC.T13.E0001.P022,LDC.T13.E0001.P022,17,,,[]
FLOW.T13.P023-P024..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P023,LDC.T13.E0001.P023,270,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P023-P024..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P024,LDC.T13.E0001.P024,65,,,[]
FLOW.T13.P025-P027..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P025,LDC.T13.E0001.P025,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P025-P027..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P026,LDC.T13.E0001.P026,46,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P025-P027..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P027,LDC.T13.E0001.P027,63,,,[]
FLOW.T13.P029-P031..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P029,LDC.T13.E0001.P029,186,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P029-P031..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P030,LDC.T13.E0001.P030,52,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P029-P031..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P031,LDC.T13.E0001.P031,45,,,[]
FLOW.T13.P033-P036..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P033,LDC.T13.E0001.P033,11,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P033-P036..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P034,LDC.T13.E0001.P034,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P033-P036..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P035,LDC.T13.E0001.P035,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P033-P036..E0001,LDC.T13.E0001,inherited_dash_continuation,3,LDC.T13.E0001.P036,LDC.T13.E0001.P036,28,,,[]
FLOW.T13.P038-P041..E0001,LDC.T13.E0001,inherited_dash_continuation,0,LDC.T13.E0001.P038,LDC.T13.E0001.P038,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P038-P041..E0001,LDC.T13.E0001,inherited_dash_continuation,1,LDC.T13.E0001.P039,LDC.T13.E0001.P039,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P038-P041..E0001,LDC.T13.E0001,inherited_dash_continuation,2,LDC.T13.E0001.P040,LDC.T13.E0001.P040,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P038-P041..E0001,LDC.T13.E0001,inherited_dash_continuation,3,LDC.T13.E0001.P041,LDC.T13.E0001.P041,40,,,[]
FLOW.T13.P007-P011..E0002,LDC.T13.E0002,inherited_dash_continuation,0,LDC.T13.E0002.P007,LDC.T13.E0002.P007,189,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P011..E0002,LDC.T13.E0002,inherited_dash_continuation,1,LDC.T13.E0002.P008,LDC.T13.E0002.P008,65,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P011..E0002,LDC.T13.E0002,inherited_dash_continuation,2,LDC.T13.E0002.P009,LDC.T13.E0002.P009,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P011..E0002,LDC.T13.E0002,inherited_dash_continuation,3,LDC.T13.E0002.P010,LDC.T13.E0002.P010,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P011..E0002,LDC.T13.E0002,inherited_dash_continuation,4,LDC.T13.E0002.P011,LDC.T13.E0002.P011,38,,,[]
FLOW.T13.P009-P012..E0003,LDC.T13.E0003,inherited_dash_continuation,0,LDC.T13.E0003.P009,LDC.T13.E0003.P009,219,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P012..E0003,LDC.T13.E0003,inherited_dash_continuation,1,LDC.T13.E0003.P010,LDC.T13.E0003.P010,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P012..E0003,LDC.T13.E0003,inherited_dash_continuation,2,LDC.T13.E0003.P011,LDC.T13.E0003.P011,22,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P012..E0003,LDC.T13.E0003,inherited_dash_continuation,3,LDC.T13.E0003.P012,LDC.T13.E0003.P012,75,,,[]
FLOW.T13.P013-P016..E0003,LDC.T13.E0003,inherited_dash_continuation,0,LDC.T13.E0003.P013,LDC.T13.E0003.P013,71,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P016..E0003,LDC.T13.E0003,inherited_dash_continuation,1,LDC.T13.E0003.P014,LDC.T13.E0003.P014,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P016..E0003,LDC.T13.E0003,inherited_dash_continuation,2,LDC.T13.E0003.P015,LDC.T13.E0003.P015,105,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P016..E0003,LDC.T13.E0003,inherited_dash_continuation,3,LDC.T13.E0003.P016,LDC.T13.E0003.P016,31,,,[]
FLOW.T13.P017-P020..E0003,LDC.T13.E0003,inherited_dash_continuation,0,LDC.T13.E0003.P017,LDC.T13.E0003.P017,37,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0003,LDC.T13.E0003,inherited_dash_continuation,1,LDC.T13.E0003.P018,LDC.T13.E0003.P018,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0003,LDC.T13.E0003,inherited_dash_continuation,2,LDC.T13.E0003.P019,LDC.T13.E0003.P019,94,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0003,LDC.T13.E0003,inherited_dash_continuation,3,LDC.T13.E0003.P020,LDC.T13.E0003.P020,93,,,[]
FLOW.T13.P021-P023..E0003,LDC.T13.E0003,inherited_dash_continuation,0,LDC.T13.E0003.P021,LDC.T13.E0003.P021,157,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P021-P023..E0003,LDC.T13.E0003,inherited_dash_continuation,1,LDC.T13.E0003.P022,LDC.T13.E0003.P022,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P021-P023..E0003,LDC.T13.E0003,inherited_dash_continuation,2,LDC.T13.E0003.P023,LDC.T13.E0003.P023,70,,,[]
FLOW.T13.P004-P005..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P004,LDC.T13.E0004.P004,182,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P004-P005..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P005,LDC.T13.E0004.P005,46,,,[]
FLOW.T13.P011-P012..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P011,LDC.T13.E0004.P011,157,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P011-P012..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P012,LDC.T13.E0004.P012,130,,,[]
FLOW.T13.P013-P015..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P013,LDC.T13.E0004.P013,105,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P015..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P014,LDC.T13.E0004.P014,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P015..E0004,LDC.T13.E0004,inherited_dash_continuation,2,LDC.T13.E0004.P015,LDC.T13.E0004.P015,69,,,[]
FLOW.T13.P017-P020..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P017,LDC.T13.E0004.P017,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P018,LDC.T13.E0004.P018,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0004,LDC.T13.E0004,inherited_dash_continuation,2,LDC.T13.E0004.P019,LDC.T13.E0004.P019,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P017-P020..E0004,LDC.T13.E0004,inherited_dash_continuation,3,LDC.T13.E0004.P020,LDC.T13.E0004.P020,64,,,[]
FLOW.T13.P023-P025..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P023,LDC.T13.E0004.P023,176,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P023-P025..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P024,LDC.T13.E0004.P024,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P023-P025..E0004,LDC.T13.E0004,inherited_dash_continuation,2,LDC.T13.E0004.P025,LDC.T13.E0004.P025,58,,,[]
FLOW.T13.P026-P028..E0004,LDC.T13.E0004,inherited_dash_continuation,0,LDC.T13.E0004.P026,LDC.T13.E0004.P026,69,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P026-P028..E0004,LDC.T13.E0004,inherited_dash_continuation,1,LDC.T13.E0004.P027,LDC.T13.E0004.P027,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P026-P028..E0004,LDC.T13.E0004,inherited_dash_continuation,2,LDC.T13.E0004.P028,LDC.T13.E0004.P028,29,,,[]
FLOW.T13.P002-P003..E0005,LDC.T13.E0005,inherited_dash_continuation,0,LDC.T13.E0005.P002,LDC.T13.E0005.P002,52,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P002-P003..E0005,LDC.T13.E0005,inherited_dash_continuation,1,LDC.T13.E0005.P003,LDC.T13.E0005.P003,44,,,[]
FLOW.T13.P005-P009..E0005,LDC.T13.E0005,inherited_dash_continuation,0,LDC.T13.E0005.P005,LDC.T13.E0005.P005,170,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P005-P009..E0005,LDC.T13.E0005,inherited_dash_continuation,1,LDC.T13.E0005.P006,LDC.T13.E0005.P006,155,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P005-P009..E0005,LDC.T13.E0005,inherited_dash_continuation,2,LDC.T13.E0005.P007,LDC.T13.E0005.P007,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P005-P009..E0005,LDC.T13.E0005,inherited_dash_continuation,3,LDC.T13.E0005.P008,LDC.T13.E0005.P008,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P005-P009..E0005,LDC.T13.E0005,inherited_dash_continuation,4,LDC.T13.E0005.P009,LDC.T13.E0005.P009,36,,,[]
FLOW.T13.P012-P013..E0005,LDC.T13.E0005,inherited_dash_continuation,0,LDC.T13.E0005.P012,LDC.T13.E0005.P012,66,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P012-P013..E0005,LDC.T13.E0005,inherited_dash_continuation,1,LDC.T13.E0005.P013,LDC.T13.E0005.P013,83,,,[]
FLOW.T13.P018-P021..E0005,LDC.T13.E0005,inherited_dash_continuation,0,LDC.T13.E0005.P018,LDC.T13.E0005.P018,112,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P018-P021..E0005,LDC.T13.E0005,inherited_dash_continuation,1,LDC.T13.E0005.P019,LDC.T13.E0005.P019,91,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P018-P021..E0005,LDC.T13.E0005,inherited_dash_continuation,2,LDC.T13.E0005.P020,LDC.T13.E0005.P020,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P018-P021..E0005,LDC.T13.E0005,inherited_dash_continuation,3,LDC.T13.E0005.P021,LDC.T13.E0005.P021,51,,,[]
FLOW.T13.P022-P026..E0005,LDC.T13.E0005,inherited_dash_continuation,0,LDC.T13.E0005.P022,LDC.T13.E0005.P022,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P022-P026..E0005,LDC.T13.E0005,inherited_dash_continuation,1,LDC.T13.E0005.P023,LDC.T13.E0005.P023,9,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P022-P026..E0005,LDC.T13.E0005,inherited_dash_continuation,2,LDC.T13.E0005.P024,LDC.T13.E0005.P024,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P022-P026..E0005,LDC.T13.E0005,inherited_dash_continuation,3,LDC.T13.E0005.P025,LDC.T13.E0005.P025,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P022-P026..E0005,LDC.T13.E0005,inherited_dash_continuation,4,LDC.T13.E0005.P026,LDC.T13.E0005.P026,28,,,[]
FLOW.T13.P002-P003..E0006,LDC.T13.E0006,inherited_dash_continuation,0,LDC.T13.E0006.P002,LDC.T13.E0006.P002,131,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P002-P003..E0006,LDC.T13.E0006,inherited_dash_continuation,1,LDC.T13.E0006.P003,LDC.T13.E0006.P003,35,,,[]
FLOW.T13.P007-P008..E0006,LDC.T13.E0006,inherited_dash_continuation,0,LDC.T13.E0006.P007,LDC.T13.E0006.P007,45,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P008..E0006,LDC.T13.E0006,inherited_dash_continuation,1,LDC.T13.E0006.P008,LDC.T13.E0006.P008,308,,,[]
FLOW.T13.P009-P010..E0006,LDC.T13.E0006,inherited_dash_continuation,0,LDC.T13.E0006.P009,LDC.T13.E0006.P009,338,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P010..E0006,LDC.T13.E0006,inherited_dash_continuation,1,LDC.T13.E0006.P010,LDC.T13.E0006.P010,64,,,[]
FLOW.T13.P011-P012..E0006,LDC.T13.E0006,inherited_dash_continuation,0,LDC.T13.E0006.P011,LDC.T13.E0006.P011,77,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P011-P012..E0006,LDC.T13.E0006,inherited_dash_continuation,1,LDC.T13.E0006.P012,LDC.T13.E0006.P012,50,,,[]
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,0,LDC.T13.E0006.P013,LDC.T13.E0006.P013,78,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,1,LDC.T13.E0006.P014,LDC.T13.E0006.P014,90,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,2,LDC.T13.E0006.P015,LDC.T13.E0006.P015,201,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,3,LDC.T13.E0006.P016,LDC.T13.E0006.P016,14,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,4,LDC.T13.E0006.P017,LDC.T13.E0006.P017,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P018..E0006,LDC.T13.E0006,inherited_dash_continuation,5,LDC.T13.E0006.P018,LDC.T13.E0006.P018,17,,,[]
FLOW.T13.P007-P008.E0006A,LDC.T13.E0006A,inherited_dash_continuation,0,LDC.T13.E0006A.P007,LDC.T13.E0006A.P007,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P008.E0006A,LDC.T13.E0006A,inherited_dash_continuation,1,LDC.T13.E0006A.P008,LDC.T13.E0006A.P008,37,,,[]
FLOW.T13.P009-P011..E0008,LDC.T13.E0008,inherited_dash_continuation,0,LDC.T13.E0008.P009,LDC.T13.E0008.P009,188,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P011..E0008,LDC.T13.E0008,inherited_dash_continuation,1,LDC.T13.E0008.P010,LDC.T13.E0008.P010,106,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P011..E0008,LDC.T13.E0008,inherited_dash_continuation,2,LDC.T13.E0008.P011,LDC.T13.E0008.P011,50,,,[]
FLOW.T13.P012-P013..E0008,LDC.T13.E0008,inherited_dash_continuation,0,LDC.T13.E0008.P012,LDC.T13.E0008.P012,246,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P012-P013..E0008,LDC.T13.E0008,inherited_dash_continuation,1,LDC.T13.E0008.P013,LDC.T13.E0008.P013,61,,,[]
FLOW.T13.P005-P006..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P005,LDC.T13.E0009.P005,96,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P005-P006..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P006,LDC.T13.E0009.P006,41,,,[]
FLOW.T13.P007-P008..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P007,LDC.T13.E0009.P007,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P007-P008..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P008,LDC.T13.E0009.P008,70,,,[]
FLOW.T13.P009-P011..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P009,LDC.T13.E0009.P009,104,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P011..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P010,LDC.T13.E0009.P010,37,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P009-P011..E0009,LDC.T13.E0009,inherited_dash_continuation,2,LDC.T13.E0009.P011,LDC.T13.E0009.P011,33,,,[]
FLOW.T13.P013-P015..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P013,LDC.T13.E0009.P013,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P015..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P014,LDC.T13.E0009.P014,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P013-P015..E0009,LDC.T13.E0009,inherited_dash_continuation,2,LDC.T13.E0009.P015,LDC.T13.E0009.P015,26,,,[]
FLOW.T13.P016-P018..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P016,LDC.T13.E0009.P016,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P016-P018..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P017,LDC.T13.E0009.P017,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P016-P018..E0009,LDC.T13.E0009,inherited_dash_continuation,2,LDC.T13.E0009.P018,LDC.T13.E0009.P018,31,,,[]
FLOW.T13.P019-P020..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P019,LDC.T13.E0009.P019,67,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P019-P020..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P020,LDC.T13.E0009.P020,27,,,[]
FLOW.T13.P025-P026..E0009,LDC.T13.E0009,inherited_dash_continuation,0,LDC.T13.E0009.P025,LDC.T13.E0009.P025,210,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T13.P025-P026..E0009,LDC.T13.E0009,inherited_dash_continuation,1,LDC.T13.E0009.P026,LDC.T13.E0009.P026,119,,,[]
FLOW.T13.P002-P003..E0010,LDC.T13.E0010,inherited_dash_continuation,0,LDC.T13.E0010.P002,LDC.T13.E0010.P002,141,space,continue_same_speaker_only,"[[0, 2]]"
